id,date,trade_code,high,low,open,close,volume,created_at,updated_at
,7/6/2020,ACTIVEFINE,12.3,12.3,12.3,12.3,"18,506",,
,7/5/2020,ACTIVEFINE,12.3,12.3,12.3,12.3,"53,500",,
,7/2/2020,ACTIVEFINE,12.3,12.3,12.3,12.3,"1,100",,
,8/10/2020,ADNTEL,40.3,38.6,38.8,39,"1,429,969",,
,8/9/2020,ADNTEL,39.5,38.2,38.9,38.8,"1,362,645",,
,8/6/2020,ADNTEL,39.5,37.8,38.5,38.5,"736,938",,
,8/5/2020,ADNTEL,40.5,38,40.5,38.4,"1,129,404",,
,8/4/2020,ADNTEL,41.9,37.7,40.5,40.2,"1,278,310",,
,8/3/2020,ADNTEL,41.4,37.7,37.8,40.1,"1,171,811",,
,7/30/2020,ADNTEL,39,37.1,38.4,37.7,"1,286,372",,
,7/29/2020,ADNTEL,39.7,37.4,39,38.4,"1,211,482",,
,7/28/2020,ADNTEL,39.4,36.7,37.3,38.8,"1,353,885",,
,7/27/2020,ADNTEL,38,36.5,37.8,37.4,"1,602,850",,
,7/26/2020,ADNTEL,38,35.4,36,37.8,"1,522,624",,
,7/23/2020,ADNTEL,36.5,34,34,36.2,"1,833,503",,
,7/22/2020,ADNTEL,34.5,32.8,32.8,34.1,"1,216,653",,
,7/21/2020,ADNTEL,33,32.1,32.1,32.8,"634,130",,
,7/20/2020,ADNTEL,32.1,32.1,32.1,32.1,"11,330",,
,7/19/2020,ADNTEL,32.1,32.1,32.1,32.1,"11,000",,
,7/16/2020,ADNTEL,32.3,32.1,32.1,32.1,"202,398",,
,7/15/2020,ADNTEL,34,32.1,34,32.1,"627,524",,
,7/14/2020,ADNTEL,34,32.1,33.6,32.2,"435,857",,
,7/13/2020,ADNTEL,35,32.1,32.1,33.6,"1,307,770",,
,7/12/2020,ADNTEL,32.1,32.1,32.1,32.1,"301,199",,
,7/9/2020,ADNTEL,32.1,32.1,32.1,32.1,"45,105",,
,7/8/2020,ADNTEL,32.1,32.1,32.1,32.1,"3,205",,
,7/7/2020,ADNTEL,32.1,32.1,32.1,32.1,"1,001",,
,7/6/2020,ADNTEL,32.1,32.1,32.1,32.1,50,,
,7/5/2020,ADNTEL,32.1,32.1,32.1,32.1,150,,
,7/2/2020,ADNTEL,0,0,0,32.1,0,,
,8/10/2020,ADVENT,25.3,24,25.2,24.2,"984,970",,
,8/9/2020,ADVENT,25.6,24.5,24.7,24.9,"2,010,251",,
,8/6/2020,ADVENT,24.8,23.9,24.1,24.1,"1,478,836",,
,8/5/2020,ADVENT,25.5,23.7,25,24,"1,112,000",,
,8/4/2020,ADVENT,25.5,23.9,24,24.8,"2,164,251",,
,8/3/2020,ADVENT,24.1,23.3,23.3,23.9,"1,198,226",,
,7/30/2020,ADVENT,23.2,22.8,22.8,23.1,"884,668",,
,7/29/2020,ADVENT,22.8,22.8,22.8,22.8,"652,055",,
,7/28/2020,ADVENT,22.9,22.8,22.9,22.8,"245,595",,
,7/27/2020,ADVENT,23.2,22.8,23,22.8,"664,438",,
,7/26/2020,ADVENT,23.2,22.9,22.9,23,"517,217",,
,7/23/2020,ADVENT,22.9,22.8,22.8,22.8,"260,279",,
,7/22/2020,ADVENT,23.2,22.8,23.2,22.8,"691,291",,
,7/21/2020,ADVENT,23.5,23,23.1,23.1,"378,510",,
,7/20/2020,ADVENT,23.4,22.8,23.2,22.8,"917,683",,
,7/19/2020,ADVENT,23.7,22.8,23.7,23.1,"502,594",,
,7/16/2020,ADVENT,24.3,23.5,23.6,23.7,"1,059,126",,
,7/15/2020,ADVENT,23.6,22.8,22.8,23.5,"1,349,958",,
,7/14/2020,ADVENT,23,22.8,22.8,22.8,"185,819",,
,7/13/2020,ADVENT,23.2,22.8,22.8,22.8,"1,015,804",,
,7/12/2020,ADVENT,23,22.8,22.8,22.8,"237,836",,
,7/9/2020,ADVENT,23.1,22.8,22.8,22.8,"536,285",,
,7/8/2020,ADVENT,22.8,22.8,22.8,22.8,"64,673",,
,7/7/2020,ADVENT,22.8,22.8,22.8,22.8,91,,
,7/6/2020,ADVENT,0,0,0,22.8,0,,
,7/5/2020,ADVENT,22.8,22.8,22.8,22.8,"4,000",,
,7/2/2020,ADVENT,22.8,22.8,22.8,22.8,10,,
,8/10/2020,AFCAGRO,19.5,18.8,19.1,18.8,"463,675",,
,8/9/2020,AFCAGRO,19.9,19,19,19.5,"683,614",,
,8/6/2020,AFCAGRO,19.2,17.6,18,18.9,"449,799",,
,8/5/2020,AFCAGRO,19.1,17.1,18.7,17.8,"559,837",,
,8/4/2020,AFCAGRO,19.1,18.2,19,18.7,"375,496",,
,8/3/2020,AFCAGRO,19.7,18.1,18.1,19,"598,506",,
,7/30/2020,AFCAGRO,18.3,17,17,18.1,"601,470",,
,7/29/2020,AFCAGRO,17.2,17,17,17,"139,990",,
,7/28/2020,AFCAGRO,17,17,17,17,"94,843",,
,7/27/2020,AFCAGRO,17,17,17,17,"30,081",,
,7/26/2020,AFCAGRO,17.3,17,17.1,17,"36,725",,
,7/23/2020,AFCAGRO,17,17,17,17,"85,930",,
,7/22/2020,AFCAGRO,17.2,17,17,17,"58,535",,
,7/21/2020,AFCAGRO,17,17,17,17,"36,967",,
,7/20/2020,AFCAGRO,17,17,17,17,"9,450",,
,7/19/2020,AFCAGRO,17,17,17,17,800,,
,7/16/2020,AFCAGRO,17,17,17,17,"2,900",,
,7/15/2020,AFCAGRO,17,17,17,17,"6,700",,
,7/14/2020,AFCAGRO,17.1,17,17,17,"58,551",,
,7/13/2020,AFCAGRO,17.3,17,17,17,"44,533",,
,7/12/2020,AFCAGRO,17.5,17,17.2,17,"83,549",,
,7/9/2020,AFCAGRO,17.5,17,17,17.2,"238,126",,
,7/8/2020,AFCAGRO,17,17,17,17,400,,
,7/7/2020,AFCAGRO,17,17,17,17,170,,
,7/6/2020,AFCAGRO,0,0,0,17,0,,
,7/5/2020,AFCAGRO,0,0,0,17,0,,
,7/2/2020,AFCAGRO,17,17,17,17,278,,
,8/10/2020,AFTABAUTO,27.2,26.1,27.2,26.3,"268,951",,
,8/9/2020,AFTABAUTO,27.4,25.9,25.9,27.2,"363,287",,
,8/6/2020,AFTABAUTO,25.8,24.6,24.7,25,"321,829",,
,8/5/2020,AFTABAUTO,25.8,24.6,24.8,25.1,"222,105",,
,8/4/2020,AFTABAUTO,25.8,24.2,25.4,24.7,"179,220",,
,8/3/2020,AFTABAUTO,25.3,24,24,25.1,"458,682",,
,7/30/2020,AFTABAUTO,24.3,23.6,23.6,23.7,"190,027",,
,7/29/2020,AFTABAUTO,23.6,23.6,23.6,23.6,"8,240",,
,7/28/2020,AFTABAUTO,23.6,23.6,23.6,23.6,"15,381",,
,7/27/2020,AFTABAUTO,23.6,23.6,23.6,23.6,"23,153",,
,7/26/2020,AFTABAUTO,23.6,23.6,23.6,23.6,"12,507",,
,7/23/2020,AFTABAUTO,23.6,23.6,23.6,23.6,"4,736",,
,7/22/2020,AFTABAUTO,23.6,23.6,23.6,23.6,"8,753",,
,7/21/2020,AFTABAUTO,23.6,23.6,23.6,23.6,"7,300",,
,7/20/2020,AFTABAUTO,23.6,23.6,23.6,23.6,1,,
,7/19/2020,AFTABAUTO,23.6,23.6,23.6,23.6,"14,215",,
,7/16/2020,AFTABAUTO,23.6,23.6,23.6,23.6,"5,310",,
,7/15/2020,AFTABAUTO,23.6,23.6,23.6,23.6,"8,905",,
,7/14/2020,AFTABAUTO,23.7,23.6,23.6,23.6,"41,750",,
,7/13/2020,AFTABAUTO,24.1,23.6,24,23.6,"122,356",,
,7/12/2020,AFTABAUTO,24.4,23.6,23.6,23.9,"139,232",,
,7/9/2020,AFTABAUTO,24.3,23.6,23.6,23.6,"169,043",,
,7/8/2020,AFTABAUTO,23.6,23.6,23.6,23.6,"1,341",,
,7/7/2020,AFTABAUTO,23.6,23.6,23.6,23.6,"1,035",,
,7/6/2020,AFTABAUTO,23.6,23.6,23.6,23.6,"1,801",,
,7/5/2020,AFTABAUTO,23.6,23.6,23.6,23.6,"1,997",,
,7/2/2020,AFTABAUTO,23.6,23.6,23.6,23.6,597,,
,8/10/2020,AGNISYSL,20.2,19.2,20.2,19.4,"1,372,748",,
,8/9/2020,AGNISYSL,20.5,19.5,20.2,19.9,"1,992,727",,
,8/6/2020,AGNISYSL,20.6,19.7,20.3,20.1,"2,125,215",,
,8/5/2020,AGNISYSL,20.7,18.6,19.3,20.1,"2,055,807",,
,8/4/2020,AGNISYSL,20,19,19.9,19.1,"2,482,921",,
,8/3/2020,AGNISYSL,19.3,18,18,19.3,"1,900,409",,
,7/30/2020,AGNISYSL,17.6,16,16,17.6,"2,035,771",,
,7/29/2020,AGNISYSL,16.3,15.2,15.3,16,"1,402,346",,
,7/28/2020,AGNISYSL,15.3,14.1,14.2,15.1,"668,981",,
,7/27/2020,AGNISYSL,14.4,14,14.2,14.2,"312,809",,
,7/26/2020,AGNISYSL,14.5,13.6,13.8,14.1,"481,419",,
,7/23/2020,AGNISYSL,13.8,13.7,13.8,13.8,"115,440",,
,7/22/2020,AGNISYSL,14,13.7,13.7,13.8,"563,768",,
,7/21/2020,AGNISYSL,13.8,13.4,13.4,13.6,"250,329",,
,7/20/2020,AGNISYSL,13.4,13.4,13.4,13.4,"31,464",,
,7/19/2020,AGNISYSL,13.4,13.4,13.4,13.4,"21,022",,
,7/16/2020,AGNISYSL,13.5,13.4,13.4,13.4,"32,421",,
,7/15/2020,AGNISYSL,13.5,13.4,13.4,13.4,"126,177",,
,7/14/2020,AGNISYSL,13.6,13.4,13.5,13.4,"130,476",,
,7/13/2020,AGNISYSL,13.9,13.5,13.9,13.6,"182,100",,
,7/12/2020,AGNISYSL,14,13.7,13.8,13.8,"282,028",,
,7/9/2020,AGNISYSL,14.1,13.5,14,13.6,"294,855",,
,7/8/2020,AGNISYSL,13.9,13.4,13.4,13.8,"480,147",,
,7/7/2020,AGNISYSL,13.6,13.4,13.5,13.4,"266,370",,
,7/6/2020,AGNISYSL,14,13.4,13.4,13.5,"510,627",,
,7/5/2020,AGNISYSL,13.4,13.4,13.4,13.4,525,,
,7/2/2020,AGNISYSL,13.4,13.4,13.4,13.4,"30,930",,
,8/10/2020,AGRANINS,32.9,29.5,32.8,30.2,"858,813",,
,8/9/2020,AGRANINS,32.9,30.5,30.6,32.5,"1,073,273",,
,8/6/2020,AGRANINS,34.5,30.9,34.5,31.1,"1,785,283",,
,8/5/2020,AGRANINS,34.9,31.5,32.3,34.3,"1,564,500",,
,8/4/2020,AGRANINS,32.9,29.7,31.5,32.4,"1,846,747",,
,8/3/2020,AGRANINS,31.1,28.7,28.7,31.1,"1,902,639",,
,7/30/2020,AGRANINS,28.6,26.1,27.4,28.3,"1,111,107",,
,7/29/2020,AGRANINS,28.4,26.1,26.7,27,"1,205,529",,
,7/28/2020,AGRANINS,28,26.4,27.9,26.7,"759,913",,
,7/27/2020,AGRANINS,27.5,24.9,25.1,27.5,"1,581,789",,
,7/26/2020,AGRANINS,25.1,23.2,23.6,25,"881,116",,
,7/23/2020,AGRANINS,24.4,23,24,23.4,"464,526",,
,7/22/2020,AGRANINS,24.8,23.4,24.4,23.6,"424,924",,
,7/21/2020,AGRANINS,24.9,24.2,24.7,24.5,"395,446",,
,7/20/2020,AGRANINS,25.1,24,24,24.7,"619,290",,
,7/19/2020,AGRANINS,24.9,23.8,24.6,24,"659,578",,
,7/16/2020,AGRANINS,25.5,24.1,24.9,24.6,"924,575",,
,7/15/2020,AGRANINS,25.5,24.5,25,25.4,"717,377",,
,7/14/2020,AGRANINS,24.5,22,22.1,23.9,"1,559,804",,
,7/13/2020,AGRANINS,22.6,21.8,22,22.3,"237,487",,
,7/12/2020,AGRANINS,22.5,20.7,20.8,22,"560,041",,
,7/9/2020,AGRANINS,21.9,20.3,21.4,20.9,"326,520",,
,7/8/2020,AGRANINS,21.3,20,20.1,20.9,"465,549",,
,7/7/2020,AGRANINS,20.4,18.6,19.3,20,"603,309",,
,7/6/2020,AGRANINS,20,18.9,18.9,19.3,"298,911",,
,7/5/2020,AGRANINS,19.3,17.6,17.6,18.8,"571,499",,
,7/2/2020,AGRANINS,17.6,17.6,17.6,17.6,"4,000",,
,8/10/2020,AIBL1STIMF,7.4,6.9,7.4,7,"218,903",,
,8/9/2020,AIBL1STIMF,7.3,7.1,7.2,7.3,"98,564",,
,8/6/2020,AIBL1STIMF,7.5,7,7.1,7.3,"820,068",,
,8/5/2020,AIBL1STIMF,7.1,6.9,6.9,6.9,"51,375",,
,8/4/2020,AIBL1STIMF,6.9,6.9,6.9,6.9,"24,615",,
,8/3/2020,AIBL1STIMF,6.9,6.9,6.9,6.9,"5,000",,
,7/30/2020,AIBL1STIMF,6.9,6.9,6.9,6.9,"12,700",,
,7/29/2020,AIBL1STIMF,7,6.9,7,6.9,"23,702",,
,7/28/2020,AIBL1STIMF,6.9,6.9,6.9,6.9,"4,736",,
,7/27/2020,AIBL1STIMF,7,6.9,7,6.9,"6,115",,
,7/26/2020,AIBL1STIMF,7,6.9,6.9,6.9,255,,
,7/23/2020,AIBL1STIMF,7,6.9,7,7,"49,200",,
,7/22/2020,AIBL1STIMF,6.9,6.9,6.9,6.9,"11,045",,
,7/21/2020,AIBL1STIMF,7,6.9,6.9,6.9,"148,500",,
,7/20/2020,AIBL1STIMF,7,6.9,6.9,6.9,260,,
,7/19/2020,AIBL1STIMF,6.9,6.9,6.9,6.9,1,,
,7/16/2020,AIBL1STIMF,0,0,0,6.9,0,,
,7/15/2020,AIBL1STIMF,0,0,0,6.9,0,,
,7/14/2020,AIBL1STIMF,6.9,6.9,6.9,6.9,"13,475",,
,7/13/2020,AIBL1STIMF,6.9,6.9,6.9,6.9,"1,000",,
,7/12/2020,AIBL1STIMF,6.9,6.9,6.9,6.9,"20,910",,
,7/9/2020,AIBL1STIMF,7.4,6.9,7.4,6.9,"2,708",,
,7/8/2020,AIBL1STIMF,6.9,6.9,6.9,6.9,"1,402",,
,7/7/2020,AIBL1STIMF,6.9,6.9,6.9,6.9,"5,000",,
,7/6/2020,AIBL1STIMF,0,0,0,6.9,0,,
,7/5/2020,AIBL1STIMF,6.9,6.9,6.9,6.9,1,,
,7/2/2020,AIBL1STIMF,6.9,6.9,6.9,6.9,130,,
,8/10/2020,AIL,30.6,29,30.5,29.2,"376,822",,
,8/9/2020,AIL,30.9,29,29,30.4,"478,107",,
,8/6/2020,AIL,29.8,28.5,28.5,28.7,"394,863",,
,8/5/2020,AIL,30,28,29.9,28.3,"637,075",,
,8/4/2020,AIL,30.6,29,30.2,29.8,"556,172",,
,8/3/2020,AIL,31,27.9,28.4,30.2,"547,884",,
,7/30/2020,AIL,28.8,26.2,26.2,28.4,"1,008,900",,
,7/29/2020,AIL,26.2,26.2,26.2,26.2,"33,090",,
,7/28/2020,AIL,26.2,26.2,26.2,26.2,"2,415",,
,7/27/2020,AIL,26.2,26.2,26.2,26.2,"2,980",,
,7/26/2020,AIL,26.2,26.2,26.2,26.2,"6,695",,
,7/23/2020,AIL,26.2,26.2,26.2,26.2,"14,697",,
,7/22/2020,AIL,26.2,26.2,26.2,26.2,"4,684",,
,7/21/2020,AIL,26.2,26.2,26.2,26.2,"20,600",,
,7/20/2020,AIL,26.2,26.2,26.2,26.2,20,,
,7/19/2020,AIL,26.2,26.2,26.2,26.2,83,,
,7/16/2020,AIL,26.2,26.2,26.2,26.2,610,,
,7/15/2020,AIL,26.2,26.2,26.2,26.2,306,,
,7/14/2020,AIL,26.2,26.2,26.2,26.2,232,,
,7/13/2020,AIL,26.2,26.2,26.2,26.2,"12,540",,
,7/12/2020,AIL,26.2,26.2,26.2,26.2,"13,554",,
,7/9/2020,AIL,26.2,26.2,26.2,26.2,"3,169",,
,7/8/2020,AIL,26.2,26.2,26.2,26.2,62,,
,7/7/2020,AIL,0,0,0,26.2,0,,
,7/6/2020,AIL,26.2,26.2,26.2,26.2,"1,059",,
,7/5/2020,AIL,0,0,0,26.2,0,,
,7/2/2020,AIL,0,0,0,26.2,0,,
,8/10/2020,AL-HAJTEX,32.9,31.5,32.7,31.9,"43,775",,
,8/9/2020,AL-HAJTEX,34.1,31.5,31.5,32.4,"46,658",,
,8/6/2020,AL-HAJTEX,33.2,30.8,33.2,31.5,"19,428",,
,8/5/2020,AL-HAJTEX,33.8,31,33,32.9,"53,698",,
,8/4/2020,AL-HAJTEX,32.4,30.1,31.9,32,"83,067",,
,8/3/2020,AL-HAJTEX,29.5,26.9,26.9,29.5,"33,358",,
,7/30/2020,AL-HAJTEX,28.9,26.5,26.5,26.9,"76,419",,
,7/29/2020,AL-HAJTEX,26.5,26.5,26.5,26.5,200,,
,7/28/2020,AL-HAJTEX,26.5,26.5,26.5,26.5,528,,
,7/27/2020,AL-HAJTEX,26.5,26.5,26.5,26.5,449,,
,7/26/2020,AL-HAJTEX,26.5,26.5,26.5,26.5,100,,
,7/23/2020,AL-HAJTEX,26.5,26.5,26.5,26.5,200,,
,7/22/2020,AL-HAJTEX,26.5,26.5,26.5,26.5,231,,
,7/21/2020,AL-HAJTEX,0,0,0,26.5,0,,
,7/20/2020,AL-HAJTEX,0,0,0,26.5,0,,
,7/19/2020,AL-HAJTEX,0,0,0,26.5,0,,
,7/16/2020,AL-HAJTEX,0,0,0,26.5,0,,
,7/15/2020,AL-HAJTEX,26.5,26.5,26.5,26.5,241,,
,7/14/2020,AL-HAJTEX,26.5,26.5,26.5,26.5,285,,
,7/13/2020,AL-HAJTEX,26.5,26.5,26.5,26.5,"4,542",,
,7/12/2020,AL-HAJTEX,26.5,26.5,26.5,26.5,"1,770",,
,7/9/2020,AL-HAJTEX,26.5,26.5,26.5,26.5,7,,
,7/8/2020,AL-HAJTEX,0,0,0,26.5,0,,
,7/7/2020,AL-HAJTEX,26.5,26.5,26.5,26.5,5,,
,7/6/2020,AL-HAJTEX,26.5,26.5,26.5,26.5,250,,
,7/5/2020,AL-HAJTEX,26.5,26.5,26.5,26.5,100,,
,7/2/2020,AL-HAJTEX,26.5,26.5,26.5,26.5,140,,
,8/10/2020,ALARABANK,16,15.6,15.8,16,"136,138",,
,8/9/2020,ALARABANK,16,15.3,15.4,15.8,"254,365",,
,8/6/2020,ALARABANK,15.4,15.2,15.3,15.3,"164,444",,
,8/5/2020,ALARABANK,15.6,14.8,14.8,15.5,"505,891",,
,8/4/2020,ALARABANK,15.1,14.7,14.8,14.8,"455,356",,
,8/3/2020,ALARABANK,15,14.7,14.9,14.8,"522,444",,
,7/30/2020,ALARABANK,0,0,0,16.1,0,,
,7/29/2020,ALARABANK,16.3,16.1,16.2,16.1,"879,209",,
,7/28/2020,ALARABANK,16.3,16.2,16.3,16.2,"285,005",,
,7/27/2020,ALARABANK,16.3,16.1,16.2,16.3,"561,466",,
,7/26/2020,ALARABANK,16.3,16.1,16.2,16.3,"708,758",,
,7/23/2020,ALARABANK,16.2,16.1,16.2,16.2,"137,753",,
,7/22/2020,ALARABANK,16.2,16.1,16.1,16.2,"517,823",,
,7/21/2020,ALARABANK,16.2,16,16,16.2,"216,384",,
,7/20/2020,ALARABANK,16.1,15.9,15.9,16.1,"937,330",,
,7/19/2020,ALARABANK,16,15.8,15.8,16,"263,960",,
,7/16/2020,ALARABANK,16,15.8,15.9,15.8,"51,046",,
,7/15/2020,ALARABANK,16,15.6,15.7,15.9,"217,640",,
,7/14/2020,ALARABANK,15.9,15.7,15.7,15.8,"141,239",,
,7/13/2020,ALARABANK,15.9,15.7,15.7,15.9,"119,636",,
,7/12/2020,ALARABANK,15.8,15.6,15.8,15.7,"152,293",,
,7/9/2020,ALARABANK,16.3,15.7,15.7,15.8,"448,180",,
,7/8/2020,ALARABANK,15.8,15.1,15.1,15.7,"1,051,862",,
,7/7/2020,ALARABANK,15.1,14.8,14.8,15.1,"499,826",,
,7/6/2020,ALARABANK,15,14.7,14.8,14.9,"859,877",,
,7/5/2020,ALARABANK,14.9,14.7,14.7,14.9,"336,164",,
,7/2/2020,ALARABANK,14.8,14.7,14.8,14.7,"1,048,802",,
,8/10/2020,ALIF,7.4,7,7.2,7.1,"2,649,046",,
,8/9/2020,ALIF,7.3,6.8,6.8,7.2,"5,201,247",,
,8/6/2020,ALIF,6.9,6.5,6.6,6.8,"2,610,065",,
,8/5/2020,ALIF,6.8,6.5,6.7,6.6,"2,448,779",,
,8/4/2020,ALIF,7,6.7,7,6.7,"1,725,623",,
,8/3/2020,ALIF,7.1,6.7,6.7,7,"1,568,334",,
,7/30/2020,ALIF,6.9,6.5,6.5,6.7,"3,471,152",,
,7/29/2020,ALIF,6.5,6.5,6.5,6.5,"36,940",,
,7/28/2020,ALIF,6.5,6.5,6.5,6.5,"2,020",,
,7/27/2020,ALIF,6.5,6.5,6.5,6.5,"24,123",,
,7/26/2020,ALIF,6.5,6.5,6.5,6.5,"18,007",,
,7/23/2020,ALIF,6.5,6.5,6.5,6.5,"17,142",,
,7/22/2020,ALIF,6.5,6.5,6.5,6.5,"16,468",,
,7/21/2020,ALIF,6.5,6.5,6.5,6.5,"4,596",,
,7/20/2020,ALIF,6.5,6.5,6.5,6.5,"3,062",,
,7/19/2020,ALIF,6.5,6.5,6.5,6.5,"2,061",,
,7/16/2020,ALIF,6.5,6.5,6.5,6.5,"6,929",,
,7/15/2020,ALIF,6.5,6.5,6.5,6.5,"5,596",,
,7/14/2020,ALIF,6.5,6.5,6.5,6.5,"51,388",,
,7/13/2020,ALIF,6.5,6.5,6.5,6.5,"72,249",,
,7/12/2020,ALIF,6.5,6.5,6.5,6.5,"22,056",,
,7/9/2020,ALIF,6.5,6.5,6.5,6.5,"71,208",,
,7/8/2020,ALIF,6.5,6.5,6.5,6.5,"34,064",,
,7/7/2020,ALIF,6.5,6.5,6.5,6.5,"12,828",,
,7/6/2020,ALIF,6.5,6.5,6.5,6.5,904,,
,7/5/2020,ALIF,6.5,6.5,6.5,6.5,"1,781",,
,7/2/2020,ALIF,6.5,6.5,6.5,6.5,"6,137",,
,8/10/2020,ALLTEX,9.7,8.1,9,8.6,"133,020",,
,8/9/2020,ALLTEX,9.1,8.8,8.8,8.9,"180,131",,
,8/6/2020,ALLTEX,8.4,7.9,7.9,8.3,"226,531",,
,8/5/2020,ALLTEX,7.7,7,7,7.7,"164,714",,
,8/4/2020,ALLTEX,7.2,6.9,7,7,"96,090",,
,8/3/2020,ALLTEX,7.2,6.9,6.9,6.9,"100,237",,
,7/30/2020,ALLTEX,7,6.9,6.9,6.9,"97,977",,
,7/29/2020,ALLTEX,6.9,6.9,6.9,6.9,"8,300",,
,7/28/2020,ALLTEX,6.9,6.9,6.9,6.9,702,,
,7/27/2020,ALLTEX,6.9,6.9,6.9,6.9,"2,180",,
,7/26/2020,ALLTEX,6.9,6.9,6.9,6.9,"20,350",,
,7/23/2020,ALLTEX,6.9,6.9,6.9,6.9,"7,036",,
,7/22/2020,ALLTEX,6.9,6.9,6.9,6.9,"12,221",,
,7/21/2020,ALLTEX,6.9,6.9,6.9,6.9,"8,805",,
,7/20/2020,ALLTEX,6.9,6.9,6.9,6.9,"1,510",,
,7/19/2020,ALLTEX,6.9,6.9,6.9,6.9,"10,000",,
,7/16/2020,ALLTEX,6.9,6.9,6.9,6.9,"1,500",,
,7/15/2020,ALLTEX,6.9,6.9,6.9,6.9,"10,500",,
,7/14/2020,ALLTEX,6.9,6.9,6.9,6.9,"6,815",,
,7/13/2020,ALLTEX,6.9,6.9,6.9,6.9,"14,811",,
,7/12/2020,ALLTEX,7,6.9,6.9,6.9,"49,236",,
,7/9/2020,ALLTEX,7.3,6.9,6.9,6.9,"29,307",,
,7/8/2020,ALLTEX,6.9,6.9,6.9,6.9,"21,543",,
,7/7/2020,ALLTEX,6.9,6.9,6.9,6.9,"41,404",,
,7/6/2020,ALLTEX,6.9,6.9,6.9,6.9,"7,850",,
,7/5/2020,ALLTEX,6.9,6.9,6.9,6.9,"3,439",,
,7/2/2020,ALLTEX,7,6.9,6.9,6.9,"48,115",,
,8/10/2020,AMANFEED,29.1,28.2,29.1,28.5,"576,037",,
,8/9/2020,AMANFEED,29.6,27.5,28,29.1,"1,093,928",,
,8/6/2020,AMANFEED,28.3,27.2,27.2,27.9,"293,769",,
,8/5/2020,AMANFEED,28.5,27.1,27.9,27.4,"383,400",,
,8/4/2020,AMANFEED,28.9,27.8,28.5,28,"335,810",,
,8/3/2020,AMANFEED,29.5,27.6,28.1,28.3,"599,524",,
,7/30/2020,AMANFEED,28.3,27.2,27.3,28.1,"500,343",,
,7/29/2020,AMANFEED,27.4,26.8,26.8,27.1,"377,915",,
,7/28/2020,AMANFEED,27,26.8,26.8,26.8,"260,954",,
,7/27/2020,AMANFEED,27.4,26.8,27.3,26.8,"336,356",,
,7/26/2020,AMANFEED,27.4,26.8,26.8,27.2,"244,576",,
,7/23/2020,AMANFEED,27.2,26.8,27.2,26.8,"248,667",,
,7/22/2020,AMANFEED,27.3,26.8,26.8,27.2,"319,338",,
,7/21/2020,AMANFEED,26.8,26.8,26.8,26.8,"9,233",,
,7/20/2020,AMANFEED,26.8,26.8,26.8,26.8,"3,290",,
,7/19/2020,AMANFEED,26.8,26.8,26.8,26.8,"3,819",,
,7/16/2020,AMANFEED,26.8,26.8,26.8,26.8,"25,540",,
,7/15/2020,AMANFEED,26.8,26.8,26.8,26.8,"23,384",,
,7/14/2020,AMANFEED,27.4,26.8,27.4,26.8,"191,577",,
,7/13/2020,AMANFEED,28.3,27,27.9,27.4,"151,428",,
,7/12/2020,AMANFEED,28.2,26.8,26.8,27.9,"693,109",,
,7/9/2020,AMANFEED,26.8,26.8,26.8,26.8,"33,681",,
,7/8/2020,AMANFEED,26.8,26.8,26.8,26.8,"3,305",,
,7/7/2020,AMANFEED,26.8,26.8,26.8,26.8,150,,
,7/6/2020,AMANFEED,26.8,26.8,26.8,26.8,100,,
,7/5/2020,AMANFEED,26.8,26.8,26.8,26.8,400,,
,7/2/2020,AMANFEED,26.8,26.8,26.8,26.8,100,,
,8/10/2020,AMBEEPHA,483,465.7,468,470.7,"11,172",,
,8/9/2020,AMBEEPHA,468,447.1,454.9,465.7,"11,792",,
,8/6/2020,AMBEEPHA,453.9,441,452,446.3,"7,931",,
,8/5/2020,AMBEEPHA,454.3,443.1,448.6,447,"2,463",,
,8/4/2020,AMBEEPHA,459.8,446.5,459.7,448.6,"3,673",,
,8/3/2020,AMBEEPHA,458,447.1,447.1,454.5,"5,490",,
,7/30/2020,AMBEEPHA,459.9,443,457,446.1,"5,462",,
,7/29/2020,AMBEEPHA,461.6,447.2,456,451.3,"4,797",,
,7/28/2020,AMBEEPHA,463.9,455,457.1,457.4,"6,620",,
,7/27/2020,AMBEEPHA,460,452.4,452.4,457.1,"3,510",,
,7/26/2020,AMBEEPHA,456.3,442.4,449,452.4,"4,513",,
,7/23/2020,AMBEEPHA,457.7,446.1,450.5,447.4,"2,865",,
,7/22/2020,AMBEEPHA,452.5,440.2,440.2,450.5,"10,396",,
,7/21/2020,AMBEEPHA,449.8,440.7,445,443.6,"3,500",,
,7/20/2020,AMBEEPHA,444.2,432.2,438.4,440.7,"1,901",,
,7/19/2020,AMBEEPHA,450,430.3,450,431.3,"2,542",,
,7/16/2020,AMBEEPHA,459.9,430.6,457,440.6,"9,223",,
,7/15/2020,AMBEEPHA,466,453.1,456,456.8,"2,874",,
,7/14/2020,AMBEEPHA,465.9,457.1,462.1,458.5,"4,355",,
,7/13/2020,AMBEEPHA,474.9,464.2,472,465.3,"5,575",,
,7/12/2020,AMBEEPHA,471,466.6,466.7,468.9,"5,033",,
,7/9/2020,AMBEEPHA,476,457.1,457.1,470.2,"11,312",,
,7/8/2020,AMBEEPHA,465.1,455.2,461.8,456.3,"8,795",,
,7/7/2020,AMBEEPHA,471,456.3,465.3,457.6,"8,462",,
